0,0.175,-0.1839,0.1957
1,0.1298,-0.2472,0.0065
2,0.1438,-0.0771,0.1961
3,0.2072,-0.1803,0.0805
4,0.2072,-0.1449,0.1684
5,0.1178,-0.1914,0.2284
6,-0.0666,-0.1658,-0.0937
7,0.2036,-0.1577,0.0554
8,0.1318,-0.0299,0.2306
9,0.2023,-0.1963,0.0989
10,0.1977,-0.105,0.0259
11,0.083,-0.1797,0.2908
12,0.1765,-0.1922,0.0124
13,0.1971,-0.1726,0.1542
14,0.1954,-0.0735,0.0076
15,0.1818,-0.0816,0.165
16,0.1995,-0.1184,0.0328
17,0.1137,-0.2547,0.2123
18,0.1548,-0.127,0.2463
19,0.1762,-0.0977,0.2094
20,0.142,-0.2114,0.231
21,0.2188,-0.1016,0.1264
22,0.199,-0.1737,0.0806
23,0.2,-0.145,0.1809
24,0.171,-0.2141,0.0694
25,0.1871,-0.1543,0.1878
26,0.2029,-0.1243,0.0902
27,0.0928,-0.157,-0.0806
28,0.1504,-0.2108,0.2317
29,0.1613,-0.2598,0.1142
30,0.1935,-0.1562,0.0028
31,0.1411,-0.2314,0.2096
32,0.0119,-0.2649,-0.0243
33,0.0598,-0.2649,0.2137
34,0.1259,-0.2715,0.1128
35,0.1788,-0.2378,0.091
36,0.2082,-0.087,0.0814
37,0.1933,-0.176,0.1614
38,0.1088,-0.1601,0.2858
39,0.1601,-0.1217,0.244
40,0.1887,-0.1003,0.2101
41,0.0493,-0.2493,0.2575
42,0.1732,-0.1111,-0.0194
43,0.2244,-0.1211,0.1029
44,0.2145,-0.0841,0.0868
45,0.1856,-0.0659,0.0472
46,0.1846,-0.1545,0.1895
47,0.1462,-0.2499,0.1712
48,0.1171,-0.2797,0.1121
49,0.0691,-0.1027,-0.1027
50,0.2115,-0.1443,0.1564
51,0.2043,-0.0978,0.1276
52,0.1463,-0.2078,0.0554
53,0.157,-0.1858,-0.0229
54,0.0647,-0.1637,-0.0911
55,0.0883,-0.2473,-0.0337
56,0.1296,-0.2578,0.0657
57,0.1786,-0.2243,0.0593
58,0.1393,-0.0827,0.2499
59,0.071,-0.2103,0.2656
60,0.1101,-0.1573,-0.0588
61,0.0964,-0.1462,0.2587
62,0.1198,-0.2926,0.1314
63,0.1857,-0.0772,-0.0124
64,0.1276,-0.1394,0.2444
65,0.1299,-0.0155,-0.0158
66,-0.0387,-0.2316,0.2742
67,0.189,-0.1375,0.1736
68,0.1904,-0.1226,0.1
69,0.1966,-0.1247,0.1698
70,0.1692,-0.1686,0.1872
71,0.2004,-0.1343,0.0162
72,0.1484,-0.2037,0.1297
73,0.1613,-0.2386,0.1347
74,0.1943,-0.1398,0.1703
75,0.1067,-0.0702,-0.0683
76,0.1472,-0.2036,0.1454
77,0.1458,-0.2009,0.2118
78,0.1726,-0.0889,-0.0269
79,0.1686,-0.2224,0.1523
80,0.2106,-0.1056,0.0999
81,0.1683,-0.2104,0.0914
82,-0.0472,-0.1099,-0.0829
83,0.1437,-0.2753,0.0975
84,0.1638,-0.0716,0.0215
85,0.2093,-0.1489,0.0601
86,0.1475,-0.1112,0.2487
87,0.1788,-0.2305,0.0499
88,0.2012,-0.1233,0.0487
89,0.1206,-0.2417,0.2132
90,0.1259,-0.1382,-0.0618
91,0.0435,-0.1664,-0.0983
92,0.1982,-0.1151,0.1276
93,0.152,-0.1412,0.2289
94,0.1925,-0.1218,0.1293
95,0.0916,-0.2689,-0.0037
96,0.1431,-0.2406,0.0282
97,0.147,-0.2416,0.1797
98,0.2103,-0.1359,0.0534
99,0.1604,-0.2057,0.0065
100,0.1413,-0.0214,0.2074
101,0.0174,-0.1851,-0.091
102,0.0996,-0.1975,-0.0346
103,0.1476,-0.0912,-0.0376
104,0.2005,-0.1528,0.0509
105,0.0178,-0.2063,0.2852
106,0.1648,-0.1952,0.1912
107,0.0614,-0.1473,0.3008
108,0.1371,-0.1457,0.2745
109,0.141,-0.2386,0.185
110,0.1101,-0.1773,0.2816
111,0.1831,-0.1716,0.1559
112,0.1712,-0.1904,0.2115
113,0.0515,-0.0531,0.2641
114,0.166,-0.1293,0.0031
115,0.1027,-0.2241,0.2481
116,-0.1353,-0.222,-0.0269
117,0.1702,-0.1871,0.0598
118,0.0508,-0.1083,0.3036
119,0.1902,-0.1114,0.0282
120,0.1516,-0.0637,0.222
121,0.2014,-0.1846,0.0868
122,0.1267,-0.256,0.1442
123,-0.0546,-0.1142,0.2919
124,0.1815,-0.1938,0.0621
125,0.1693,-0.1222,-0.0197
126,0.1007,-0.2673,-0.0055
127,0.0204,-0.1322,-0.1251
128,0.1082,-0.2754,0.1496
129,0.1303,-0.2373,0.2067
130,0.1619,-0.1619,0.1841
131,0.1652,-0.2092,0.2082
132,0.1885,-0.1972,0.0667
133,0.1803,-0.1618,0.0569
134,0.1949,-0.0857,0.0282
135,0.1377,-0.1374,0.1954
136,0.159,-0.0707,0.2323
137,0.1952,-0.1665,0.067
138,0.1903,-0.1504,0.145
139,0.1888,-0.1375,0.1744
140,0.1396,-0.2649,0.0705
141,0.1198,-0.1144,0.2565
142,0.1403,-0.2492,0.0357
143,0.1448,-0.1557,-0.0546
144,0.1502,-0.2091,0.1831
145,0.0864,-0.0995,0.2438
146,0.0224,-0.2069,0.2785
147,0.1569,-0.0901,-0.0284
148,0.1664,-0.236,0.1356
149,0.0764,-0.2137,0.2741
150,-0.0741,-0.1747,0.3013
151,0.0868,-0.1049,-0.0696
152,0.197,-0.119,0.0148
153,0.1959,-0.1289,0.1513
154,0.131,-0.2624,0.0763
155,0.128,-0.2809,0.1023
156,0.1185,-0.2702,0.0415
157,0.1855,-0.1025,-0.0172
158,0.0363,-0.2608,0.2519
159,-0.0057,-0.1669,-0.0767
160,0.1506,-0.2077,-0.0038
161,0.1591,-0.1833,0.009
162,0.1421,-0.11,0.2509
163,0.1805,-0.1466,0.0918
164,0.1636,-0.2426,0.1036
165,0.1286,-0.248,-0.0064
166,0.1041,-0.2854,0.1561
167,0.1744,-0.1151,-0.0174
168,0.169,-0.1833,0.1883
169,0.1188,-0.091,-0.0646
170,0.1805,-0.2241,0.0552
171,0.1533,-0.1988,0.0052
172,0.1054,-0.2313,-0.0363
173,0.1734,-0.2069,0.1715
174,0.1535,-0.0556,0.0976
175,0.2018,-0.103,0.1559
176,0.2,-0.1094,0.046
177,0.2077,-0.1321,0.0809
178,0.0725,-0.173,-0.0948
179,0.1852,-0.213,0.0787
180,0.1955,-0.1861,0.1193
181,0.0916,-0.1601,0.2759
182,0.0043,-0.131,-0.0716
183,0.1321,-0.1696,-0.0685
184,0.1311,-0.1621,0.2123
185,0.1668,-0.1666,0.1526
186,0.1282,-0.1556,-0.0674
187,0.1915,-0.139,0.0934
188,0.1661,-0.2283,0.0614
189,0.1077,-0.1956,-0.0516
190,0.1046,-0.2188,-0.0275
191,0.1657,-0.1213,0.2078
192,0.1952,-0.1564,0.1686
193,0.1821,-0.1955,0.0355
194,0.1914,-0.1549,0.1872
195,0.1314,-0.2319,0.202
196,0.2066,-0.1739,0.083
197,0.0443,-0.2111,-0.0825
198,0.1809,-0.2242,0.1291
199,0.1533,-0.1653,-0.0294
200,0.163,-0.2205,0.0055
201,-0.0054,-0.1264,0.304
202,0.1904,-0.2136,0.1098
203,0.1609,-0.0555,-0.0131
204,0.124,-0.1444,0.254
205,0.2017,-0.1429,0.0207
206,0.1979,-0.1444,0.106
207,0.2065,-0.1041,0.0584
208,0.1796,-0.199,0.0629
209,0.1159,-0.1475,0.2387
210,0.1478,-0.178,-0.0326
211,0.1594,-0.2105,-0.0018
212,0.204,-0.0632,0.1433
213,0.1917,-0.0369,0.1547
214,0.1508,-0.1248,-0.04
215,0.1609,-0.2373,0.061
216,0.1888,-0.1822,0.1091
217,0.1919,-0.1595,0.1703
218,0.1947,-0.1927,0.1052
219,0.1357,-0.1799,0.2473
220,0.2086,-0.0942,0.0976
221,0.2072,-0.1755,0.1084
222,0.1617,-0.2205,0.0542
223,0.1432,-0.1749,-0.0222
224,0.1728,-0.1489,0.0105
225,0.0547,-0.2993,0.1968
226,0.2051,-0.0667,0.1449
227,0.0122,-0.194,0.2882
228,0.1429,-0.2307,0.2015
229,0.188,-0.1542,0.1945
230,0.055,-0.1063,0.3174
231,0.0523,-0.1228,-0.065
232,0.2068,-0.1456,0.1501
233,0.1709,-0.1758,-0.0049
234,0.2108,-0.1061,0.0514
235,0.1422,-0.179,0.2305
236,0.039,-0.0769,0.2778
237,0.1494,-0.087,0.1985
238,0.1624,-0.2201,0.0709
239,0.193,-0.1558,0.0725
240,0.1795,-0.2083,0.1136
241,0.1776,-0.2231,0.0549
242,0.1044,-0.1303,-0.0915
243,0.2057,-0.153,0.0727
244,0.1891,-0.0796,0.1478
245,0.2037,-0.1165,0.0949
246,0.1778,-0.2003,0.1947
247,0.0858,-0.2063,0.2699
248,0.1144,-0.2373,-0.0278
249,0.1399,-0.2158,-0.0186
250,0.1936,-0.1047,0.0085
251,0.1471,-0.1854,0.1967
252,0.1397,-0.1778,-0.0541
253,0.189,-0.1608,0.1261
254,0.0632,-0.2323,-0.0456
255,0.1069,-0.2035,0.2475
256,0.1028,-0.1951,-0.0619
257,0.0569,-0.1997,0.2626
258,0.1679,-0.0669,0.0209
259,0.1567,-0.232,0.1661
260,0.1934,-0.0899,0.0452
261,0.1666,-0.2087,0.0003
262,0.1658,-0.1277,0.2239
